,time,latitude,longitude,number,step,surface,valid_time,pm2p5
3865,2009-03-24 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-24 06:00:00,5.7920175e-09
3866,2009-03-24 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-24 12:00:00,1.2310547e-08
3867,2009-03-24 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-24 18:00:00,5.993531e-09
3868,2009-03-25 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-25 00:00:00,7.749069e-09
3869,2009-03-25 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-25 06:00:00,6.8778334e-09
3870,2009-03-25 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-25 12:00:00,1.4492663e-09
3871,2009-03-25 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-25 18:00:00,3.1943723e-09
3872,2009-03-26 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-26 00:00:00,5.2154974e-09
3873,2009-03-26 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-26 06:00:00,4.4737156e-09
3874,2009-03-26 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-26 12:00:00,5.624912e-09
3875,2009-03-26 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-26 18:00:00,1.7393951e-09
3876,2009-03-27 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-27 00:00:00,5.069303e-09
3877,2009-03-27 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-27 06:00:00,6.019647e-09
3878,2009-03-27 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-27 12:00:00,1.4619918e-08
3879,2009-03-27 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-27 18:00:00,7.3359594e-09
3880,2009-03-28 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-28 00:00:00,1.0189776e-08
3881,2009-03-28 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-28 06:00:00,1.1725206e-08
3882,2009-03-28 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-28 12:00:00,8.645102e-09
3883,2009-03-28 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-28 18:00:00,4.35859e-09
3884,2009-03-29 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-29 00:00:00,9.059111e-09
3885,2009-03-29 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-29 06:00:00,9.890215e-09
3886,2009-03-29 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-29 12:00:00,3.649186e-09
3887,2009-03-29 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-29 18:00:00,2.279805e-09
3888,2009-03-30 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-30 00:00:00,7.984507e-09
3889,2009-03-30 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-30 06:00:00,1.0191727e-08
3890,2009-03-30 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-30 12:00:00,7.645244e-09
3891,2009-03-30 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-30 18:00:00,4.9967035e-09
3892,2009-03-31 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-31 00:00:00,8.80468e-09
3893,2009-03-31 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-31 06:00:00,1.0305303e-08
3894,2009-03-31 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-31 12:00:00,7.831829e-09
3895,2009-03-31 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-03-31 18:00:00,3.7233376e-09
3896,2009-04-01 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-01 00:00:00,6.245152e-09
3897,2009-04-01 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-01 06:00:00,8.6878025e-09
3898,2009-04-01 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-01 12:00:00,8.091035e-09
3899,2009-04-01 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-01 18:00:00,4.159162e-09
3900,2009-04-02 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-02 00:00:00,8.745605e-09
3901,2009-04-02 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-02 06:00:00,8.624131e-09
3902,2009-04-02 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-02 12:00:00,3.0223217e-09
3903,2009-04-02 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-02 18:00:00,6.199258e-09
3904,2009-04-03 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-03 00:00:00,9.097356e-09
3905,2009-04-03 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-03 06:00:00,6.968481e-09
3906,2009-04-03 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-03 12:00:00,6.1706507e-10
3907,2009-04-03 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-03 18:00:00,9.98007e-10
3908,2009-04-04 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-04 00:00:00,4.086967e-09
3909,2009-04-04 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-04 06:00:00,5.11578e-09
3910,2009-04-04 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-04 12:00:00,3.3993643e-09
3911,2009-04-04 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-04 18:00:00,4.6746216e-09
3912,2009-04-05 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-05 00:00:00,1.0489458e-08
3913,2009-04-05 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-05 06:00:00,1.1975274e-08
3914,2009-04-05 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-05 12:00:00,7.678032e-09
3915,2009-04-05 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-05 18:00:00,3.4286594e-09
3916,2009-04-06 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-06 00:00:00,6.2733037e-09
3917,2009-04-06 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-06 06:00:00,6.1896444e-09
3918,2009-04-06 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-06 12:00:00,0.0
3919,2009-04-06 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-06 18:00:00,4.2200304e-13
3920,2009-04-07 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-07 00:00:00,4.465001e-09
3921,2009-04-07 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-07 06:00:00,4.4837343e-09
3922,2009-04-07 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-07 12:00:00,7.4962045e-09
3923,2009-04-07 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-07 18:00:00,5.062226e-09
3924,2009-04-08 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-08 00:00:00,7.884701e-09
3925,2009-04-08 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-08 06:00:00,7.823722e-09
3926,2009-04-08 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-08 12:00:00,1.0145165e-08
3927,2009-04-08 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-08 18:00:00,3.3588041e-09
3928,2009-04-09 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-09 00:00:00,6.4292074e-09
3929,2009-04-09 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-09 06:00:00,6.883674e-09
3930,2009-04-09 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-09 12:00:00,5.0772435e-09
3931,2009-04-09 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-09 18:00:00,1.5293067e-09
3932,2009-04-10 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-10 00:00:00,2.8292986e-09
3933,2009-04-10 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-10 06:00:00,5.2427147e-09
3934,2009-04-10 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-10 12:00:00,0.0
3935,2009-04-10 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-10 18:00:00,0.0
3936,2009-04-11 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-11 00:00:00,3.8159342e-09
3937,2009-04-11 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-11 06:00:00,6.9696497e-09
3938,2009-04-11 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-11 12:00:00,0.0
3939,2009-04-11 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-11 18:00:00,0.0
3940,2009-04-12 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-12 00:00:00,8.411394e-09
3941,2009-04-12 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-12 06:00:00,6.6332113e-09
3942,2009-04-12 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-12 12:00:00,6.468852e-09
3943,2009-04-12 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-12 18:00:00,2.432876e-09
3944,2009-04-13 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-13 00:00:00,8.082711e-09
3945,2009-04-13 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-13 06:00:00,8.292208e-09
3946,2009-04-13 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-13 12:00:00,1.1027048e-08
3947,2009-04-13 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-13 18:00:00,8.545772e-09
3948,2009-04-14 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-14 00:00:00,1.04824025e-08
3949,2009-04-14 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-14 06:00:00,1.0703843e-08
3950,2009-04-14 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-14 12:00:00,6.005756e-09
3951,2009-04-14 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-14 18:00:00,1.859422e-09
3952,2009-04-15 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-15 00:00:00,3.1725675e-09
3953,2009-04-15 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-15 06:00:00,4.742443e-09
3954,2009-04-15 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-15 12:00:00,2.606913e-09
3955,2009-04-15 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-15 18:00:00,3.1625496e-09
3956,2009-04-16 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-16 00:00:00,8.042832e-09
3957,2009-04-16 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-16 06:00:00,9.367376e-09
3958,2009-04-16 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-16 12:00:00,1.4827002e-09
3959,2009-04-16 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-16 18:00:00,1.2996699e-09
3960,2009-04-17 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-17 00:00:00,6.4429386e-09
3961,2009-04-17 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-17 06:00:00,6.4721135e-09
3962,2009-04-17 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-17 12:00:00,0.0
3963,2009-04-17 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-17 18:00:00,0.0
3964,2009-04-18 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-18 00:00:00,8.4896215e-09
3965,2009-04-18 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-18 06:00:00,9.587577e-09
3966,2009-04-18 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-18 12:00:00,2.2484706e-08
3967,2009-04-18 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-18 18:00:00,4.587828e-10
3968,2009-04-19 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-19 00:00:00,6.6306285e-09
3969,2009-04-19 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-19 06:00:00,9.196199e-09
3970,2009-04-19 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-19 12:00:00,0.0
3971,2009-04-19 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-19 18:00:00,1.3712345e-09
3972,2009-04-20 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-20 00:00:00,7.970861e-09
3973,2009-04-20 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-20 06:00:00,1.0681614e-08
3974,2009-04-20 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-20 12:00:00,1.1482566e-08
3975,2009-04-20 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-20 18:00:00,1.1287163e-08
3976,2009-04-21 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-21 00:00:00,1.15705205e-08
3977,2009-04-21 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-21 06:00:00,9.717354e-09
3978,2009-04-21 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-21 12:00:00,6.9114243e-09
3979,2009-04-21 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-21 18:00:00,8.877368e-09
3980,2009-04-22 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-22 00:00:00,8.511947e-09
3981,2009-04-22 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-22 06:00:00,7.674895e-09
3982,2009-04-22 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-22 12:00:00,1.00454685e-08
3983,2009-04-22 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-22 18:00:00,8.434508e-09
3984,2009-04-23 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-23 00:00:00,8.587438e-09
3985,2009-04-23 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-23 06:00:00,8.646936e-09
3986,2009-04-23 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-23 12:00:00,8.395876e-09
3987,2009-04-23 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-23 18:00:00,1.2631223e-09
3988,2009-04-24 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-24 00:00:00,5.2654734e-09
3989,2009-04-24 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-24 06:00:00,5.307399e-09
3990,2009-04-24 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-24 12:00:00,1.8506787e-09
3991,2009-04-24 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-24 18:00:00,8.122869e-10
3992,2009-04-25 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-25 00:00:00,4.985349e-09
3993,2009-04-25 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-25 06:00:00,5.1412172e-09
3994,2009-04-25 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-25 12:00:00,4.6086468e-10
3995,2009-04-25 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-25 18:00:00,1.4057875e-09
3996,2009-04-26 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-26 00:00:00,9.193098e-09
3997,2009-04-26 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-26 06:00:00,1.10397735e-08
3998,2009-04-26 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-26 12:00:00,5.4758047e-09
3999,2009-04-26 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-26 18:00:00,1.2381247e-09
4000,2009-04-27 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-27 00:00:00,1.1202783e-08
4001,2009-04-27 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-27 06:00:00,2.0335762e-08
4002,2009-04-27 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-27 12:00:00,2.1962649e-08
4003,2009-04-27 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-27 18:00:00,1.8806097e-09
4004,2009-04-28 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-28 00:00:00,1.1026145e-08
4005,2009-04-28 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-28 06:00:00,1.1111396e-08
4006,2009-04-28 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-28 12:00:00,2.9438327e-09
4007,2009-04-28 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-28 18:00:00,4.701486e-10
4008,2009-04-29 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-29 00:00:00,1.5032647e-08
4009,2009-04-29 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-29 06:00:00,1.694611e-08
4010,2009-04-29 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-29 12:00:00,1.1601593e-08
4011,2009-04-29 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-29 18:00:00,7.081862e-09
4012,2009-04-30 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-30 00:00:00,1.2808464e-08
4013,2009-04-30 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-30 06:00:00,1.5203106e-08
4014,2009-04-30 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-30 12:00:00,6.1811285e-09
4015,2009-04-30 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-04-30 18:00:00,1.6030997e-10
4016,2009-05-01 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-01 00:00:00,4.3889656e-09
4017,2009-05-01 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-01 06:00:00,5.647724e-09
4018,2009-05-01 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-01 12:00:00,3.5430796e-09
4019,2009-05-01 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-01 18:00:00,2.1524527e-09
4020,2009-05-02 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-02 00:00:00,7.066042e-09
4021,2009-05-02 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-02 06:00:00,5.6093086e-09
4022,2009-05-02 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-02 12:00:00,5.282338e-09
4023,2009-05-02 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-02 18:00:00,4.9667115e-09
4024,2009-05-03 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-03 00:00:00,9.043092e-09
4025,2009-05-03 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-03 06:00:00,8.7032035e-09
4026,2009-05-03 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-03 12:00:00,3.968907e-09
4027,2009-05-03 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-03 18:00:00,3.507607e-09
4028,2009-05-04 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-04 00:00:00,6.375682e-09
4029,2009-05-04 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-04 06:00:00,5.6990146e-09
4030,2009-05-04 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-04 12:00:00,7.2858874e-10
4031,2009-05-04 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-04 18:00:00,2.4775981e-09
4032,2009-05-05 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-05 00:00:00,8.0463884e-09
4033,2009-05-05 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-05 06:00:00,7.222944e-09
4034,2009-05-05 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-05 12:00:00,1.765222e-09
4035,2009-05-05 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-05 18:00:00,3.9956696e-09
4036,2009-05-06 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-06 00:00:00,7.3116375e-09
4037,2009-05-06 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-06 06:00:00,7.773323e-09
4038,2009-05-06 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-06 12:00:00,1.1989034e-08
4039,2009-05-06 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-06 18:00:00,1.8772561e-09
4040,2009-05-07 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-07 00:00:00,6.9282358e-09
4041,2009-05-07 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-07 06:00:00,9.919603e-09
4042,2009-05-07 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-07 12:00:00,5.9017253e-09
4043,2009-05-07 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-07 18:00:00,1.9067383e-09
4044,2009-05-08 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-08 00:00:00,9.1119325e-09
4045,2009-05-08 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-08 06:00:00,9.265573e-09
4046,2009-05-08 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-08 12:00:00,1.3871844e-08
4047,2009-05-08 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-08 18:00:00,9.236921e-09
4048,2009-05-09 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-09 00:00:00,7.316178e-09
4049,2009-05-09 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-09 06:00:00,6.5509234e-09
4050,2009-05-09 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-09 12:00:00,1.0366701e-08
4051,2009-05-09 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-09 18:00:00,2.880538e-09
4052,2009-05-10 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-10 00:00:00,8.1215745e-09
4053,2009-05-10 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-10 06:00:00,7.528353e-09
4054,2009-05-10 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-10 12:00:00,3.4890728e-09
4055,2009-05-10 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-10 18:00:00,1.2892414e-09
4056,2009-05-11 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-11 00:00:00,1.0896844e-08
4057,2009-05-11 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-11 06:00:00,8.339317e-09
4058,2009-05-11 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-11 12:00:00,1.0042655e-08
4059,2009-05-11 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-11 18:00:00,3.0816363e-09
4060,2009-05-12 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-12 00:00:00,9.385349e-09
4061,2009-05-12 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-12 06:00:00,9.626277e-09
4062,2009-05-12 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-12 12:00:00,3.834053e-09
4063,2009-05-12 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-12 18:00:00,3.9259795e-09
4064,2009-05-13 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-13 00:00:00,6.2542753e-09
4065,2009-05-13 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-13 06:00:00,5.8680705e-09
4066,2009-05-13 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-13 12:00:00,8.778251e-09
4067,2009-05-13 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-13 18:00:00,5.0566875e-09
4068,2009-05-14 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-14 00:00:00,7.248307e-09
4069,2009-05-14 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-14 06:00:00,7.9424325e-09
4070,2009-05-14 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-14 12:00:00,1.0890666e-08
4071,2009-05-14 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-14 18:00:00,2.8587428e-09
4072,2009-05-15 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-15 00:00:00,2.3961437e-09
4073,2009-05-15 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-15 06:00:00,3.1099032e-09
4074,2009-05-15 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-15 12:00:00,0.0
4075,2009-05-15 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-15 18:00:00,3.3377234e-10
4076,2009-05-16 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-16 00:00:00,1.8746276e-09
4077,2009-05-16 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-16 06:00:00,2.8723948e-09
4078,2009-05-16 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-16 12:00:00,0.0
4079,2009-05-16 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-16 18:00:00,0.0
4080,2009-05-17 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-17 00:00:00,6.0551564e-09
4081,2009-05-17 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-17 06:00:00,3.734449e-09
4082,2009-05-17 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-17 12:00:00,6.6781176e-09
4083,2009-05-17 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-17 18:00:00,2.0219397e-09
4084,2009-05-18 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-18 00:00:00,6.3172543e-09
4085,2009-05-18 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-18 06:00:00,5.8407785e-09
4086,2009-05-18 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-18 12:00:00,9.606058e-09
4087,2009-05-18 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-18 18:00:00,3.3556362e-09
4088,2009-05-19 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-19 00:00:00,8.502077e-09
4089,2009-05-19 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-19 06:00:00,9.6998996e-09
4090,2009-05-19 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-19 12:00:00,4.752607e-09
4091,2009-05-19 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-19 18:00:00,1.8493587e-09
4092,2009-05-20 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-20 00:00:00,1.5353859e-08
4093,2009-05-20 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-20 06:00:00,9.734617e-09
4094,2009-05-20 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-20 12:00:00,1.5764758e-08
4095,2009-05-20 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-20 18:00:00,7.985118e-09
4096,2009-05-21 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-21 00:00:00,8.9493035e-09
4097,2009-05-21 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-21 06:00:00,8.00523e-09
4098,2009-05-21 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-21 12:00:00,2.1432298e-09
4099,2009-05-21 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-21 18:00:00,1.3810135e-09
4100,2009-05-22 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-22 00:00:00,1.4039635e-08
4101,2009-05-22 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-22 06:00:00,1.3212798e-08
4102,2009-05-22 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-22 12:00:00,1.1344913e-08
4103,2009-05-22 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-22 18:00:00,3.1717413e-09
4104,2009-05-23 00:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-23 00:00:00,1.0023559e-08
4105,2009-05-23 06:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-23 06:00:00,8.19265e-09
4106,2009-05-23 12:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-23 12:00:00,6.1234857e-09
4107,2009-05-23 18:00:00,-26.6,-52.1,0,0 days,0.0,2009-05-23 18:00:00,3.287789e-09
